Date-time,px (m),py (m),pz (m),vx (m/s),vy (m/s),vz (m/s)
Sunday January 05 2025 02:16:15,-37094170308.494965,142463232498.55933,-940444.4500079873,-32939.4907895253,3975.792493142434,-393.58267797126143
Sunday January 05 2025 02:37:23,-37145639374.69011,142469437828.9793,-1555451.0459455769,-32937.15721494829,3966.5780818696076,-393.5808738774666
Sunday January 05 2025 02:57:34,-37187411280.509254,142474463767.50876,-2054615.7156272198,-32935.261397164926,3959.1015288668777,-393.5793810279287
Sunday January 05 2025 03:16:17,-37227282697.812584,142479252467.31323,-2531095.01780534,-32933.45024069142,3951.9666340252784,-393.577932155693
Sunday January 05 2025 03:32:34,-37264275500.610756,142483687946.37436,-2973195.59480803,-32931.76845484915,3945.3481693853446,-393.57656698348853
Sunday January 05 2025 03:47:46,-37296454047.51709,142487540329.0993,-3357778.165760849,-32930.304449385345,3939.592058523346,-393.5753631172774
Sunday January 05 2025 04:04:21,-37326491225.0145,142491131428.4692,-3716782.482039306,-32928.93695541059,3934.2198567283576,-393.57422563500904
Sunday January 05 2025 04:21:06,-37359226639.77323,142495039705.72507,-4108051.9227481224,-32927.4456160937,3928.3660160860722,-393.57297088155633
Sunday January 05 2025 04:39:21,-37392323407.17241,142498985388.7995,-4503657.17055267,-32925.93675092068,3922.4485598481524,-393.57168628134673
Sunday January 05 2025 04:57:55,-37428392264.801384,142503278827.33755,-4934806.947975556,-32924.29117235184,3916.0008636555503,-393.5702680154478
Sunday January 05 2025 05:19:15,-37465068527.97932,142507637545.78238,-5373237.860870776,-32922.61658068713,3909.4458144455643,-393.5688062927192
Sunday January 05 2025 05:36:51,-37507215539.32985,142512637681.57434,-5877092.049616912,-32920.690582023635,3901.91452114594,-393.5671021728095
Sunday January 05 2025 05:53:10,-37541962602.459816,142516752889.44058,-6292502.72421956,-32919.1014380268,3895.706760926567,-393.5656776680688
Sunday January 05 2025 06:11:04,-37574201225.254234,142520565332.65216,-6677940.894633572,-32917.625964780986,3889.948140724795,-393.5643401767436
Sunday January 05 2025 06:30:28,-37609548500.48737,142524739110.89767,-7100563.806448809,-32916.00705393802,3883.6353360928733,-393.56285621748765
Sunday January 05 2025 06:48:28,-37647851157.67415,142529254437.68887,-7558543.839946182,-32914.25141327619,3876.7960151924985,-393.5612275294372
Sunday January 05 2025 07:08:11,-37683388027.41603,142533436816.6211,-7983473.852002578,-32912.62126881504,3870.451759134114,-393.5596972414095
Sunday January 05 2025 07:27:00,-37722352346.0219,142538014942.07245,-8449409.66891928,-32910.83248924778,3863.4969481621342,-393.5579981225977
Sunday January 05 2025 08:08:14,-37759485747.494896,142542370512.75784,-8893473.04918988,-32909.12639036142,3856.870239136403,-393.5563581790448
Sunday January 05 2025 08:41:33,-37840910909.812195,142551895914.77863,-9867277.843779895,-32905.38061214486,3842.3437973038863,-393.5526915928215
Sunday January 05 2025 09:11:02,-37906673744.260574,142559563638.83875,-10653843.203204893,-32902.350645708364,3830.6159969479813,-393.5496595802375
Sunday January 05 2025 09:37:18,-37964885593.270065,142566331977.42905,-11350149.342705214,-32899.66508484346,3820.238113110524,-393.5469230316617
Sunday January 05 2025 10:00:33,-38016726673.73105,142572344590.67822,-11970294.741952127,-32897.2706700165,3810.998614906,-393.5444443565909
Sunday January 05 2025 10:22:36,-38062615593.183014,142577655080.59113,-12519272.21796371,-32895.14899932665,3802.822012566352,-393.54221757589164
Sunday January 05 2025 10:46:16,-38106150952.21578,142582682978.76678,-13040123.479305642,-32893.13426103531,3795.066559680355,-393.5400766340841
Sunday January 05 2025 11:14:03,-38152831295.29413,142588063030.68362,-13598633.204178937,-32890.971941354495,3786.7527865135094,-393.53775035867585
Sunday January 05 2025 15:54:06,-38207675623.15376,142594369385.19672,-14254864.096139649,-32888.428758912705,3776.987560612708,-393.53497670460143
Sunday January 05 2025 16:38:36,-38760069455.226105,142657006947.60754,-20867012.6547981,-32862.6520016692,3678.785594611956,-393.50460416624765
Sunday January 05 2025 17:15:09,-38847825873.89797,142666810592.51443,-21917886.190495607,-32858.52994741834,3663.2103902755694,-393.4993720063573
Sunday January 05 2025 17:49:50,-38919888897.00883,142674830881.98523,-22780921.138265584,-32855.13951409771,3650.4257519259604,-393.49499227651074
Sunday January 05 2025 18:20:44,-38988254922.532394,142682414561.02365,-23599753.85512479,-32851.918418805195,3638.3013840896488,-393.4907679107256
Sunday January 05 2025 18:46:21,-39049137948.64624,142689147558.00064,-24329021.459822204,-32849.04612185247,3627.5076849910197,-393.48694914009
Sunday January 05 2025 19:42:33,-39099649024.391594,142694718795.92535,-24934095.03703511,-32846.66045434361,3618.555357099026,-393.4837403544398
Sunday January 05 2025 20:23:05,-39210393915.91222,142706886908.46204,-26260847.673478678,-32841.42137471068,3598.93565006523,-393.47657645105613
Sunday January 05 2025 20:52:14,-39290251754.23771,142715621459.55237,-27217681.693022903,-32837.63622201415,3584.7948840655636,-393.4713009938409
Sunday January 05 2025 21:16:22,-39347667824.70385,142721880788.77646,-27905685.01970284,-32834.91101945233,3574.631575195324,-393.4674513575409
Sunday January 05 2025 21:39:16,-39395229814.5061,142727052791.97037,-28475647.34610301,-32832.65115247698,3566.214831432057,-393.4642265255352
Sunday January 05 2025 21:59:41,-39440352244.58614,142731948571.2682,-29016406.98546928,-32830.505207138296,3558.2317094343166,-393.4611370541276
Sunday January 05 2025 22:16:31,-39480537044.97997,142736299651.7049,-29498018.88880768,-32828.59245509085,3551.1237235953054,-393.4583610368806
Sunday January 05 2025 22:33:30,-39513714641.966515,142739885649.12943,-29895668.555626933,-32827.01208003895,3545.2562993117826,-393.45605161372407
Sunday January 05 2025 22:51:38,-39547166961.09603,142743495511.14758,-30296627.919072874,-32825.41755881708,3539.3413072761086,-393.45370707332694
Sunday January 05 2025 23:07:28,-39582861762.200096,142747340907.13315,-30724484.505276877,-32823.71497516121,3533.030928278552,-393.45118766126876
Sunday January 05 2025 23:22:35,-39614068923.08172,142750697391.63818,-31098565.8220706,-32822.22545241274,3527.514857968221,-393.44897002482696
Sunday January 05 2025 23:39:02,-39643810468.74712,142753891503.09665,-31455092.594523452,-32820.80502259081,3522.258671167788,-393.4468435435643
Sunday January 05 2025 23:54:22,-39676223636.57902,142757367268.7828,-31843660.812883954,-32819.25604177927,3516.5312502154247,-393.444511608081
Monday January 06 2025 00:08:54,-39706405128.74286,142760598786.95154,-32205490.178139344,-32817.81281289324,3511.199028394676,-393.4423266949009
Monday January 06 2025 00:22:45,-39735039733.25909,142763660278.9414,-32548787.606691387,-32816.442754431235,3506.1408656879316,-393.4402417037945
Monday January 06 2025 00:35:39,-39762288169.34233,142766569588.2582,-32875478.018026125,-32815.13829661408,3501.328256711223,-393.43824674324696
Monday January 06 2025 00:54:19,-39787691980.560135,142769278452.2053,-33180062.823426183,-32813.92151179842,3496.8420541379014,-393.4363772614596
Monday January 06 2025 01:17:17,-39824431390.38016,142773190090.37912,-33620575.798315786,-32812.16069530288,3490.3550742550915,-393.43365725073545
Monday January 06 2025 01:41:29,-39869668631.2062,142777996802.54645,-34163007.777754545,-32809.99084452998,3482.369344117987,-393.43028157787455
Monday January 06 2025 02:03:51,-39917294148.7993,142783045729.57166,-34734110.90460489,-32807.70434310216,3473.9640256250586,-393.4266960708256
Monday January 06 2025 02:22:48,-39961327808.878204,142787703330.9385,-35262172.92027414,-32805.58837638185,3466.19446359317,-393.42335213824003
Monday January 06 2025 02:40:24,-39998613706.741325,142791639278.35852,-35709337.30266628,-32803.79522809399,3459.6168973892077,-393.4204989772197
Monday January 06 2025 02:58:17,-40033248791.48445,142795288897.90408,-36124729.85806941,-32802.12838444139,3453.50809219626,-393.41783087534685
Monday January 06 2025 03:22:26,-40068467107.339615,142798993551.20734,-36547136.09387066,-32800.43230947125,3447.2975385344075,-393.415100287236
Monday January 06 2025 03:45:12,-40115970388.24638,142803980214.66367,-37116917.3701668,-32798.14274774035,3438.9223878662087,-393.4113891740454
Monday January 06 2025 04:06:15,-40160780284.02507,142808673341.79282,-37654424.18512254,-32795.981048414345,3431.023981221497,-393.40785898084084
Monday January 06 2025 04:29:20,-40202210823.14082,142813003209.27155,-38151421.93108051,-32793.98068824918,3423.7228614138016,-393.40456955287135
Monday January 06 2025 04:51:14,-40247632262.20059,142817739867.00943,-38696324.28211189,-32791.78577755628,3415.7202371722947,-393.4009351587341
Monday January 06 2025 05:11:30,-40290725004.84263,142822223729.7757,-39213319.27805142,-32789.701598695276,3408.129631183388,-393.3974599342013
Monday January 06 2025 05:30:18,-40330567803.15273,142826360809.90347,-39691349.006321445,-32787.773046175396,3401.112991541298,-393.3942232829695
Monday January 06 2025 05:49:08,-40367577858.45582,142830196331.91122,-40135413.44455556,-32785.980270203676,3394.596513803887,-393.3911965148755
Monday January 06 2025 06:07:58,-40404603979.00563,142834026368.44788,-40579691.51847446,-32784.18542548521,3388.0784532742287,-393.3881489376168
Monday January 06 2025 06:23:29,-40441646169.679474,142837850911.48254,-41024183.31154166,-32782.38851067355,3381.5588105255683,-393.3850805329728
Monday January 06 2025 06:44:27,-40472184792.39888,142840998590.02582,-41390650.54858687,-32780.90611283798,3376.184771568272,-393.38253618756573
Monday January 06 2025 07:07:54,-40513400343.281075,142845239049.8087,-41885264.75567622,-32778.904047857926,3368.93320197898,-393.3790812784129
Monday January 06 2025 07:27:46,-40559537207.659485,142849975330.83704,-42438968.69991593,-32776.66103373795,3360.817594423258,-393.375185220881
Monday January 06 2025 07:52:14,-40598603870.44858,142853977127.1868,-42907846.12594317,-32774.760184750616,3353.947167348467,-393.3718625856927
Monday January 06 2025 08:15:19,-40646721424.876205,142858895117.1718,-43485384.12791575,-32772.416981141,3345.4869172956996,-393.36774040704154
Monday January 06 2025 08:42:27,-40692111676.97884,142863523293.50458,-44030219.58217236,-32770.20459873554,3337.5081208750917,-393.3638217763926
Monday January 06 2025 09:04:21,-40745440183.19406,142868947167.7944,-44670380.79991646,-32767.60282626849,3328.1363104404804,-393.3591805083718
Monday January 06 2025 09:31:57,-40788512757.770935,142873317124.6118,-45187460.28196224,-32765.499470501207,3320.568734483801,-393.3554024166974
Monday January 06 2025 09:56:27,-40842755696.25716,142878806626.14847,-45838678.37798866,-32762.848161673275,3311.0409918854966,-393.3506071471858
Monday January 06 2025 10:16:41,-40890913865.3618,142883667490.38266,-46416882.77667439,-32760.49195813736,3302.584272608521,-393.3463148948301
Monday January 06 2025 10:33:29,-40930688347.79376,142887673034.7182,-46894456.19688826,-32758.544301436817,3295.601340051692,-393.34274512742974
Monday January 06 2025 11:58:10,-40963726017.35957,142890993874.524,-47291158.79086665,-32756.925404628415,3289.8022341887236,-393.339762982645
Monday January 06 2025 12:42:24,-41130143828.74841,142907635234.7639,-49289686.97556592,-32748.75516708405,3260.605942812691,-393.3245067963656
Monday January 06 2025 13:21:46,-41217021413.56165,142916265495.59018,-50333175.84198926,-32744.47966599684,3245.3741360294985,-393.3163870806853
Monday January 06 2025 13:54:15,-41294387437.23162,142923917831.3612,-51262517.64665178,-32740.66633454524,3231.8156979874225,-393.3090667576604
Monday January 06 2025 14:20:39,-41358189639.37923,142930205127.4269,-52028995.53707,-32737.517362886,3220.638404995218,-393.3029663942225
Monday January 06 2025 14:45:41,-41410034447.869545,142935298504.4897,-52651870.66145457,-32734.95576127894,3211.5586014006717,-393.29796711833944
Monday January 06 2025 15:09:36,-41459219569.297676,142940117663.7017,-53242829.44274658,-32732.52326163262,3202.9468489102524,-393.29318935269083
Monday January 06 2025 15:34:46,-41506166437.71838,142944705783.6895,-53806929.89905336,-32730.19935974187,3194.7290308346674,-393.2885972748472
Monday January 06 2025 15:57:45,-41555591590.8554,142949523722.78888,-54400844.89044279,-32727.750568820342,3186.0795558510804,-393.28372931093963
Monday January 06 2025 16:19:11,-41600707802.24122,142953910540.46167,-54943014.063823484,-32725.51328639062,3178.1860810983376,-393.27925578095403
Monday January 06 2025 16:40:53,-41642820919.89101,142957995807.93063,-55449122.428734325,-32723.423221078294,3170.8196848529296,-393.2750542335895
Monday January 06 2025 17:00:56,-41685398571.67408,142962116767.03275,-55960840.84957591,-32721.308428964676,3163.37366284805,-393.2707810350009
Monday January 06 2025 17:19:37,-41724765086.88755,142965918547.48947,-56433990.783436604,-32719.35163590449,3156.490665729982,-393.26680748553014
Monday January 06 2025 17:38:17,-41761465913.196625,142969455638.03125,-56875122.72558898,-32717.526053071495,3150.075009895586,-393.2630834282732
Monday January 06 2025 17:55:59,-41798091042.63162,142972978455.99265,-57315365.18822093,-32715.70299202105,3143.673800130824,-393.2593482285576
Monday January 06 2025 18:11:24,-41832838631.747536,142976314238.66714,-57733057.99634718,-32713.972239971896,3137.6018606653547,-393.2557871327717
Monday January 06 2025 18:33:41,-41863101749.03907,142979214399.79254,-58096858.91764553,-32712.4639459282,3132.314445380106,-393.25267184677637
Monday January 06 2025 18:54:41,-41906817521.72601,142983395349.94907,-58622402.286008395,-32710.28368466341,3124.6781124677213,-393.24814910132653
Monday January 06 2025 19:14:45,-41948055678.31321,142987330244.28137,-59118186.75222088,-32708.225371486897,3117.4761551425217,-393.24385816654114
Monday January 06 2025 19:38:02,-41987417424.81682,142991077855.75763,-59591436.189983845,-32706.25924943034,3110.603332268349,-393.2397402831118
Monday January 06 2025 20:05:25,-42033128930.04555,142995419927.6114,-60141058.76780627,-32703.974160602178,3102.623554848085,-393.23493091816573
Monday January 06 2025 20:29:43,-42086845204.710464,143000508496.1195,-60786968.977867626,-32701.286453396915,3093.2488094867786,-393.2292420329304
Monday January 06 2025 20:52:39,-42134536296.72901,143005013742.82867,-61360466.160339415,-32698.897986840722,3084.9277817299244,-393.2241574676723
Monday January 06 2025 21:13:51,-42179523214.43012,143009252712.85727,-61901476.57247663,-32696.643028698698,3077.080452916864,-393.2193320963716
Monday January 06 2025 21:33:52,-42221117303.84854,143013162642.44568,-62401712.28915716,-32694.556475872592,3069.8265792924894,-393.2148455127941
Monday January 06 2025 21:52:07,-42260353921.08684,143016842735.60828,-62873619.64539169,-32692.58672417631,3062.985271520054,-393.21059109607023
Monday January 06 2025 22:08:20,-42296170764.49107,143020195105.94617,-63304416.999632485,-32690.787414073227,3056.741448686703,-393.206688739875
Monday January 06 2025 22:25:43,-42327970962.77613,143023165949.85556,-63686919.29028557,-32689.18889644309,3051.198802777384,-393.20320902153253
Monday January 06 2025 22:44:16,-42362068836.69951,143026345619.08228,-64097075.72892886,-32687.47384680289,3045.2566942542494,-393.19946222438125
Monday January 06 2025 23:01:59,-42398452318.96244,143029731772.95435,-64534744.70922932,-32685.642656964712,3038.9174372074904,-393.1954464142287
Monday January 06 2025 23:20:58,-42433180522.05157,143032957467.83575,-64952520.488141574,-32683.893642769726,3032.8676998458036,-393.19159610903563
Monday January 06 2025 23:41:40,-42470417780.41831,143036409264.60153,-65400500.167517714,-32682.01703412754,3026.3820864976847,-393.1874489731751
Tuesday January 07 2025 00:02:46,-42510999384.83208,143040162885.01404,-65888737.62788088,-32679.970433734776,3019.315411199601,-393.1829074029394
Tuesday January 07 2025 00:22:17,-42552387230.20341,143043982283.51498,-66386700.659007505,-32677.88161614946,3012.109869395432,-393.1782520100304
Tuesday January 07 2025 00:43:13,-42590653698.24801,143047505729.8902,-66847131.52116626,-32675.948934126773,3005.449126018278,-393.17392652606173
Tuesday January 07 2025 01:05:15,-42631683814.423096,143051275210.13333,-67340839.85204244,-32673.875179730967,2998.3088012440935,-393.1692660415257
Tuesday January 07 2025 01:23:57,-42674880212.84272,143055234279.34366,-67860642.21817432,-32671.690269078867,2990.7931241844735,-393.1643342236158
Tuesday January 07 2025 01:44:19,-42711526803.057594,143058585457.85342,-68301649.8344726,-32669.835312928648,2984.4183556629187,-393.16012989442777
Tuesday January 07 2025 02:06:04,-42751461047.43871,143062229354.19278,-68782244.44842009,-32667.812543885782,2977.473067704001,-393.15552715960933
Tuesday January 07 2025 02:33:26,-42794071702.67288,143066108352.95737,-69295075.33694811,-32665.652598207806,2970.0638862725973,-393.1505915460691
Tuesday January 07 2025 03:07:54,-42847717152.307846,143070978510.85852,-69940752.0540352,-32662.930933806347,2960.7382875354533,-393.1443419601201
Tuesday January 07 2025 03:40:04,-42915253747.37162,143077088565.75214,-70753684.51918386,-32659.50077059135,2949.0015662199075,-393.1364173640677
Tuesday January 07 2025 04:08:33,-42978291401.83076,143082770283.14456,-71512525.84852646,-32656.29534723825,2938.0503865060678,-393.1289636552628
Tuesday January 07 2025 04:33:21,-43034090661.20264,143087782418.37622,-72184282.19730665,-32653.454964683522,2928.3596740013363,-393.1223199329786
Tuesday January 07 2025 04:56:53,-43082687001.50392,143092134421.0571,-72769362.36698066,-32650.978922306003,2919.9221799260563,-393.1164987295168
Tuesday January 07 2025 05:24:32,-43128790414.12012,143096251869.7693,-73324461.70236358,-32648.627907162234,2911.9194801271883,-393.1109459596126
Tuesday January 07 2025 05:50:56,-43182956542.40193,143101075333.72406,-73976679.67332189,-32645.863264149393,2902.5196822430203,-393.10438457086383
Tuesday January 07 2025 08:03:55,-43234657229.99136,143105665086.63385,-74599252.46863285,-32643.221965021756,2893.550186868608,-393.09808402813536
Tuesday January 07 2025 08:48:53,-43495072522.770836,143128573296.51883,-77735752.75233637,-32629.880837083016,2848.407517051066,-393.06578764065017
Tuesday January 07 2025 09:25:14,-43583086758.21562,143136236421.38083,-78796047.55735822,-32625.35792727463,2833.1641188442727,-393.0546609668554
Tuesday January 07 2025 09:59:56,-43654255124.25388,143142403541.2584,-79653488.12121426,-32621.695564691898,2820.8433780159,-393.04558600256877
Tuesday January 07 2025 10:38:00,-43722175708.64506,143148264805.46103,-80471870.52483803,-32618.196056553505,2809.0891317802275,-393.03686024195974
Tuesday January 07 2025 11:19:43,-43796642566.36792,143154663584.6302,-81369209.6884124,-32614.354463588603,2796.206748361087,-393.02722065378606
Tuesday January 07 2025 11:53:37,-43878277752.12597,143161645397.22348,-82353024.64953296,-32610.137310100683,2782.089990710453,-393.0165656787225
Tuesday January 07 2025 12:25:59,-43944606229.197205,143167292757.88898,-83152446.99234317,-32606.706445612155,2770.6245402371937,-393.007841220134
Tuesday January 07 2025 12:52:50,-44007914407.67529,143172661766.30902,-83915529.15537998,-32603.428103116497,2759.6848494013916,-392.9994577904317
Tuesday January 07 2025 13:26:38,-44060436859.932236,143177100353.85446,-84548651.94692177,-32600.705543487362,2750.6116619067825,-392.99246096789386
Tuesday January 07 2025 13:54:24,-44126559619.50313,143182668025.49472,-85345776.43130143,-32597.274461133577,2739.1925495304304,-392.98359867254834
Tuesday January 07 2025 14:19:03,-44180858415.85491,143187223214.9486,-86000409.7155698,-32594.453974351818,2729.8183097627125,-392.97627638997494
Tuesday January 07 2025 14:42:03,-44229061357.10321,143191254262.55765,-86581587.82543583,-32591.947905725985,2721.4986793773987,-392.96974236484175
Tuesday January 07 2025 15:00:57,-44274055369.13552,143195006135.94736,-87124107.79364431,-32589.606782904826,2713.7347724652727,-392.9636146644072
Tuesday January 07 2025 15:18:59,-44311004751.017876,143198079385.91992,-87569651.61439946,-32587.682875989143,2707.360354375441,-392.9585618761697
Tuesday January 07 2025 15:35:48,-44346273003.899155,143201006236.5843,-87994943.20030768,-32585.845358692484,2701.27709932667,-392.953721591265
Tuesday January 07 2025 15:53:45,-44379153189.43831,143203729124.39655,-88391454.5240195,-32584.131255932527,2695.6067524377863,-392.9491937566091
Tuesday January 07 2025 16:10:29,-44414236705.93138,143206628323.9178,-88814554.39232707,-32582.301218916804,2689.557496205855,-392.9443462399839
Tuesday January 07 2025 16:27:24,-44446944040.07512,143209325442.90305,-89209014.70046824,-32580.594133808136,2683.918942801948,-392.93981192019254
Tuesday January 07 2025 16:44:27,-44480012180.7176,143212046704.3399,-89607842.82636909,-32578.867241303455,2678.2191603551064,-392.9352127513565
Tuesday January 07 2025 17:02:45,-44513353622.38021,143214784745.54184,-90009983.85623077,-32577.12508331694,2672.473259673437,-392.9305604804613
Tuesday January 07 2025 17:20:06,-44549103229.435036,143217714178.2733,-90441189.08478938,-32575.25598642812,2666.3134509205474,-392.9255553597725
Tuesday January 07 2025 17:36:17,-44583020318.93127,143220487355.54074,-90850308.61410439,-32573.481640123853,2660.470448070808,-392.9207907073908
Tuesday January 07 2025 17:58:06,-44614640736.57133,143223067405.4855,-91231740.50569688,-32571.82651407504,2655.0240255019517,-392.91633458079826
Tuesday January 07 2025 18:17:26,-44657291142.07262,143226539273.7462,-91746249.17339973,-32569.592620450334,2647.679169725897,-392.91030248741856
Tuesday January 07 2025 18:35:22,-44695045094.26756,143229604730.4058,-92201712.84513868,-32567.613828879512,2641.178890759097,-392.9049422526575
Tuesday January 07 2025 18:52:58,-44730114751.34113,143232445650.50922,-92624812.40506925,-32565.774586214186,2635.1419197315686,-392.8999457608072
Tuesday January 07 2025 19:09:40,-44764495085.98935,143235224575.51288,-93039613.57300031,-32563.970427537475,2629.2246758821216,-392.8950312468892
Tuesday January 07 2025 19:25:36,-44797113154.123764,143237855425.98337,-93433169.31787483,-32562.25776946121,2623.611713188298,-392.89035378968407
Tuesday January 07 2025 19:41:30,-44828247546.38535,143240361493.3885,-93808838.59744154,-32560.622126919618,2618.2549491206005,-392.88587560826863
Tuesday January 07 2025 19:58:29,-44859319079.786224,143242857520.3667,-94183763.96273023,-32558.98892326563,2612.9098623735804,-392.8813933414719
Tuesday January 07 2025 20:13:22,-44892473444.406944,143245515377.7587,-94583837.88015203,-32557.245289542854,2607.207425988234,-392.8765961563108
Tuesday January 07 2025 20:27:16,-44921555264.95106,143247842091.64432,-94934782.00099504,-32555.71502861381,2602.2062603708914,-392.87237595325945
Tuesday January 07 2025 20:41:17,-44948701725.39845,143250010033.00397,-95262382.6968752,-32554.28592359513,2597.538596981789,-392.8684262430541
Tuesday January 07 2025 20:54:37,-44976073084.919754,143252192090.79626,-95592708.67700863,-32552.84431328746,2592.8329289783237,-392.8644336890096
Tuesday January 07 2025 21:08:03,-45002119363.72325,143254264928.47482,-95907053.64137681,-32551.471872637994,2588.355688381523,-392.8606249844628
Tuesday January 07 2025 21:22:43,-45028380364.2429,143256351316.0776,-96224000.3515968,-32550.087505419724,2583.842150422851,-392.8567755690976
Tuesday January 07 2025 21:38:41,-45056997729.55193,143258620867.4975,-96569398.08187439,-32548.578220867144,2578.924318703984,-392.85257010689816
Tuesday January 07 2025 21:54:58,-45088185632.804146,143261089476.28897,-96945834.98660779,-32546.932534751562,2573.565576947183,-392.8479742538261
Tuesday January 07 2025 22:12:21,-45119993161.11729,143263601969.9929,-97329765.81214164,-32545.253260629976,2568.1012634106705,-392.8432735206365
Tuesday January 07 2025 22:28:29,-45153932807.106575,143266277134.74796,-97739449.01263629,-32543.460428239014,2562.271661048018,-392.8382425790909
Tuesday January 07 2025 22:46:03,-45185422239.38545,143268753865.6187,-98119571.33808458,-32541.796109377905,2556.863834576687,-392.83356089136237
Tuesday January 07 2025 23:05:13,-45219739232.39684,143271447177.7167,-98533843.3293544,-32539.981340147373,2550.9714239042482,-392.82844353533244
Tuesday January 07 2025 23:23:30,-45257137502.280556,143274375414.05875,-98985332.41036257,-32538.00243259492,2544.551136084386,-392.8228485567
Tuesday January 07 2025 23:42:45,-45292834375.11445,143277163716.46707,-99416301.05861185,-32536.112393684147,2538.4240948059114,-392.8174904725798
Wednesday January 08 2025 00:07:00,-45330418602.59107,143280092351.98077,-99870076.4565372,-32534.12120149694,2531.9743326844323,-392.8118304808108
Wednesday January 08 2025 00:30:09,-45377750033.21114,143283770164.2323,-100441565.49507792,-32531.611822840307,2523.8536596579074,-392.8046754544768
Wednesday January 08 2025 00:52:14,-45422927446.069916,143287269846.90683,-100987077.90377319,-32529.21478905324,2516.1044125001,-392.79781782270885
Wednesday January 08 2025 01:20:04,-45466047961.704254,143290600394.30954,-101507782.10774639,-32526.92520147867,2508.7096776770336,-392.79124671218165
Wednesday January 08 2025 01:44:42,-45520356199.78696,143294781447.0033,-102163624.03356466,-32524.03922877926,2499.3987150696016,-392.78293501028696
Wednesday January 08 2025 02:06:19,-45568428286.17546,143298469733.26465,-102744193.3667553,-32521.4824679688,2491.1591086988747,-392.7755445404055
Wednesday January 08 2025 02:26:19,-45610622473.389595,143301697246.31775,-103253803.58367868,-32519.236642091986,2483.9286743072125,-392.76903204949224
Wednesday January 08 2025 02:51:30,-45649633758.074814,143304673145.39517,-103724995.33924513,-32517.15882687043,2477.245073616509,-392.7629894814265
Wednesday January 08 2025 03:12:15,-45698747839.17851,143308408585.7001,-104318244.65840462,-32514.54100246504,2468.832537494699,-392.75535291360865
Wednesday January 08 2025 03:30:38,-45739252334.60566,143311479877.80545,-104807525.9903185,-32512.38047137262,2461.8963131179503,-392.7490305825805
Wednesday January 08 2025 03:49:02,-45775106500.04648,143314191514.9753,-105240653.38075028,-32510.46678116968,2455.757654875797,-392.74341569749487
Wednesday January 08 2025 04:08:39,-45810975028.786865,143316897624.54507,-105673973.5968305,-32508.551187685644,2449.617680570081,-392.73778125889913
Wednesday January 08 2025 04:27:21,-45849246889.09338,143319777759.7456,-106136349.26059893,-32506.50598879114,2443.067564612205,-392.7317502119852
Wednesday January 08 2025 04:44:48,-45885720723.065475,143322515577.39218,-106577022.80590129,-32504.55567057963,2436.8263865672184,-392.7259841817247
Wednesday January 08 2025 05:03:32,-45919766839.51359,143325064993.52777,-106988382.90875563,-32502.73410710724,2431.0016909422875,-392.72058580986715
Wednesday January 08 2025 05:23:30,-45956272635.947205,143327791974.4206,-107429481.27225895,-32500.77980774924,2424.7573307696894,-392.7147801311074
Wednesday January 08 2025 05:42:08,-45995224414.838356,143330694116.95685,-107900156.41915719,-32498.69326938489,2418.0958873744553,-392.70856572310606
Wednesday January 08 2025 06:00:23,-46031538258.30526,143333392694.34695,-108338976.49174803,-32496.746833319736,2411.886790951303,-392.702753830461
Wednesday January 08 2025 06:19:58,-46067138203.39283,143336031642.2899,-108769188.95380759,-32494.837534675145,2405.800896266384,-392.69703901877295
Wednesday January 08 2025 06:38:08,-46105309233.55969,143338853944.94467,-109230493.17453519,-32492.78910345674,2399.2767181921804,-392.6908925894057
Wednesday January 08 2025 06:57:31,-46140724137.74968,143341465769.6533,-109658508.63330077,-32490.88743143463,2393.2247724883314,-392.68517248996375
Wednesday January 08 2025 07:15:54,-46178509886.969894,143344245337.8456,-110115198.26445794,-32488.857235356063,2386.7689073768447,-392.6790509234859
Wednesday January 08 2025 07:35:57,-46214358361.44111,143346875617.8475,-110548493.22359695,-32486.929966506246,2380.645205284387,-392.67322552638825
Wednesday January 08 2025 07:55:03,-46253425478.420616,143349734540.21094,-111020713.36527671,-32484.828371928852,2373.9729868309164,-392.66685749926097
Wednesday January 08 2025 08:14:36,-46290657366.94838,143352451866.06403,-111470771.65611571,-32482.824254233296,2367.615464203695,-392.660769602578
Wednesday January 08 2025 08:38:40,-46328746003.61581,143355224354.2619,-111931207.81167215,-32480.77275946629,2361.1129197162595,-392.6545224198696
Wednesday January 08 2025 09:01:38,-46375655025.51153,143358628645.178,-112498299.47448242,-32478.244438908503,2353.1063144123573,-392.64680187572355
Wednesday January 08 2025 09:23:34,-46420428128.92162,143361867389.6855,-113039600.40481757,-32475.829439722846,2345.4660949248328,-392.63940542865214
Wednesday January 08 2025 09:47:06,-46463163757.83354,143364949150.0783,-113556296.56912106,-32473.52269897332,2338.1752135219454,-392.6323205776942
Wednesday January 08 2025 10:09:17,-46508986134.15603,143368243087.2741,-114110343.54294242,-32471.047566122,2330.359517646479,-392.6246968899863
Wednesday January 08 2025 10:29:59,-46552210158.94399,143371340364.304,-114633002.20468777,-32468.711099041637,2322.9887146785823,-392.6174798040722
Wednesday January 08 2025 10:49:46,-46592556899.72564,143374222813.0752,-115120894.43086828,-32466.528686521186,2316.110055628612,-392.6107206334301
