Date-time,px (m),py (m),pz (m),vx (m/s),vy (m/s),vz (m/s)
Wednesday January 01 2025 04:50:38,156817419769.55453,742627150549.0721,-6608063975.8549185,4032.3022870480263,-27.899177014996784,398.76365365110127
Wednesday January 01 2025 04:51:21,156817594056.00284,742627149992.4083,-6608046727.884147,4038.073502869419,2.124333673252213,399.90857828811517
Wednesday January 01 2025 04:52:05,156817768286.67926,742627150730.3048,-6608029460.610301,4043.7816415933316,32.10534616936772,401.05109988865144
Wednesday January 01 2025 04:52:48,156817942939.67322,742627152763.8047,-6608012126.469782,4049.442492533193,62.12646489777019,402.1943672428068
Wednesday January 01 2025 04:53:31,156818117680.18192,742627156089.6932,-6607994758.477604,4055.0452513620717,92.13043433033423,403.3361998257214
Wednesday January 01 2025 04:54:14,156818292570.77798,742627160706.8949,-6607977350.258366,4060.592110751019,122.12836548705644,404.47702215986294
Wednesday January 01 2025 04:54:57,156818467983.7335,742627166627.8416,-6607959864.505139,4066.094834651054,152.18435868171542,405.6192707196442
Wednesday January 01 2025 04:55:41,156818644001.49127,742627173862.9862,-6607942292.646301,4071.555728320603,182.31266495771808,406.7634827737146
Wednesday January 01 2025 04:56:24,156818820023.84546,742627182389.6733,-6607924694.358727,4076.956155758112,212.41081280525339,407.9057657715153
Wednesday January 01 2025 04:57:07,156818995894.1248,742627192194.0797,-6607907085.230882,4082.2916823482797,242.45247311424274,409.0451245995018
Wednesday January 01 2025 04:57:50,156819172555.75012,742627203331.2625,-6607889370.551063,4087.590893774906,272.5990516947547,410.1876795799723
Wednesday January 01 2025 04:58:33,156819349236.21527,742627215756.9154,-6607871627.491293,4092.830491658522,302.71893194176636,411.3284401294625
Wednesday January 01 2025 04:59:16,156819526011.60046,742627229473.235,-6607853848.275497,4098.0129592606445,332.82546808838566,412.46791431018335
Wednesday January 01 2025 05:00:00,156819703074.35147,742627244494.9983,-6607836013.351124,4103.144025215657,362.95174984892407,413.6073549704885
Wednesday January 01 2025 05:00:43,156819880292.1652,742627260811.5458,-6607818135.83253,4108.219908635366,393.07556416327645,414.7459220004987
Wednesday January 01 2025 05:01:26,156820057469.89954,742627278401.9952,-6607800235.26716,4113.235235163272,423.164115472436,415.8823780145094
Wednesday January 01 2025 05:02:09,156820235043.70374,742627297309.4083,-6607782267.39559,4118.202441094968,453.2917859885377,417.01953299776045
Wednesday January 01 2025 05:02:52,156820412690.30148,742627317500.4092,-6607764264.707013,4123.112514036895,483.40401368134974,418.1553272958589
Wednesday January 01 2025 05:03:35,156820590910.78513,742627339034.9658,-6607746176.156032,4127.979243420103,513.5859810792242,419.2929724551077
Wednesday January 01 2025 05:04:19,156820769388.35858,742627361879.8527,-6607728033.586295,4132.79382372963,543.7842396290105,420.43045118076606
Wednesday January 01 2025 05:05:02,156820948014.1804,742627386021.6713,-6607709847.8499775,4137.55337357803,573.9806723220835,421.5670811608021
Wednesday January 01 2025 05:05:45,156821126563.94962,742627411427.1362,-6607691641.648869,4142.252132671578,604.1377330853039,422.7014513644551
Wednesday January 01 2025 05:06:28,156821305566.12735,742627438171.7922,-6607673360.89003,4146.904071047055,634.3449810214217,423.83693082164376
Wednesday January 01 2025 05:07:11,156821484654.84488,742627466203.1271,-6607655042.690843,4151.499660339773,664.5409392002721,424.9712077710017
Wednesday January 01 2025 05:07:54,156821664038.22882,742627495554.2437,-6607636665.551751,4156.0442961201215,694.7609980235044,426.10561174861033
Wednesday January 01 2025 05:08:38,156821843550.57315,742627526199.0701,-6607618246.225984,4160.533811405277,724.9775294759372,427.23910547920696
Wednesday January 01 2025 05:09:21,156822023178.67392,742627558134.5541,-6607599785.887667,4164.967991453096,755.1886351598872,428.3716187100098
Wednesday January 01 2025 05:10:04,156822203070.74185,742627591387.7435,-6607581269.090409,4169.3505417495335,785.4195367408854,429.5040969698662
Wednesday January 01 2025 05:10:47,156822383030.38406,742627625922.5859,-6607562715.845216,4173.676744967807,815.6375332110728,430.63531558158746
Wednesday January 01 2025 05:11:30,156822563065.38577,742627661738.8964,-6607544125.190417,4177.946943512944,845.8442709934674,431.7653377010875
Wednesday January 01 2025 05:12:13,156822743802.72763,742627698966.4889,-6607525432.065439,4182.175855484731,876.1451588693756,432.8981040218126
Wednesday January 01 2025 05:12:56,156822924443.83105,742627737444.2046,-6607506718.7879095,4186.344722676487,906.4065597910324,434.0286171381896
Wednesday January 01 2025 05:13:40,156823105015.93564,742627777173.1084,-6607487982.4503975,4190.454467770183,936.6334309268701,435.15706565921147
Wednesday January 01 2025 05:14:23,156823286043.27658,742627818269.6731,-6607469168.432755,4194.517049184036,966.9138130605312,436.28673621056373
Wednesday January 01 2025 05:15:06,156823467605.52356,742627860759.519,-6607450268.075282,4198.53399171913,997.2612057745567,437.41812834231774
Wednesday January 01 2025 05:15:49,156823649101.73386,742627904504.1267,-6607431343.685522,4202.491982771133,1027.5754344385723,438.54750665469606
Wednesday January 01 2025 05:16:32,156823830788.04123,742627949563.7858,-6607412368.393493,4206.396752006728,1057.8996122859646,439.67647879646216
Wednesday January 01 2025 05:17:16,156824012441.5734,742627995882.1954,-6607393365.303324,4210.243634300999,1088.1968653145675,440.8036731296019
Wednesday January 01 2025 05:17:59,156824194333.5065,742628043528.0426,-6607374305.860508,4214.038471376278,1118.5127360420688,441.9307848848983
Wednesday January 01 2025 05:18:42,156824376158.06024,742628092420.4762,-6607355221.927757,4217.774995731291,1148.7965781776131,443.0559321178013
Wednesday January 01 2025 05:19:25,156824558589.35193,742628142743.9124,-6607336042.475019,4221.466997254677,1179.160924090824,444.1832944382355
Wednesday January 01 2025 05:20:08,156824741016.71786,742628194333.7677,-6607316831.408367,4225.102021890849,1209.5043767121592,445.3091054106532
Wednesday January 01 2025 05:20:52,156824923293.06754,742628247144.4817,-6607297604.12111,4228.677394613969,1239.802838470343,446.43247397919185
Wednesday January 01 2025 05:21:35,156825106166.77487,742628301395.2334,-6607278281.414687,4232.207767478953,1270.1809746362546,447.5580214868619
Wednesday January 01 2025 05:22:18,156825289038.88116,742628356912.3036,-6607258926.27763,4235.681478100271,1300.5395328536242,448.6820686909883
Wednesday January 01 2025 05:23:01,156825472053.11224,742628413738.6202,-6607239523.319435,4239.10136608605,1330.9026888505432,449.8055117616801
Wednesday January 01 2025 05:23:44,156825655167.4768,742628471861.559,-6607220076.78482,4242.466706145207,1361.263774430129,450.92810434281984
Wednesday January 01 2025 05:24:28,156825838352.27383,742628531271.4248,-6607200589.63888,4245.777042062464,1391.6181730744224,452.04967653211213
Wednesday January 01 2025 05:25:11,156826021929.40012,742628592075.4323,-6607181027.368157,4249.0381432028,1422.019487833581,453.1722078350642
Wednesday January 01 2025 05:25:54,156826205272.98605,742628654066.0159,-6607161456.477692,4252.238980871507,1452.3643786944087,454.29188335366837
Wednesday January 01 2025 05:26:37,156826389235.30267,742628717533.4707,-6607141785.739666,4255.3944172160855,1482.7941779120988,455.41391735894746
Wednesday January 01 2025 05:27:20,156826573013.42117,742628782203.4874,-6607122100.741955,4258.490637603565,1513.176336614397,456.53342139919187
Wednesday January 01 2025 05:28:03,156826756958.7485,742628848197.8208,-6607102363.699909,4261.533724102689,1543.5692782844044,457.65255005652386
